country,year,sex,age,suicides_no,population,taux_suicide_100k,decennie
Bahamas,1980,Homme,5-14 ans,0,25700,0,1980-1989
Bahamas,1980,Homme,55-74 ans,0,7400,0,1980-1989
Bahamas,1980,Homme,75+ ans,0,900,0,1980-1989
Bahamas,1981,Femme,15-24 ans,0,21400,0,1980-1989
Bahamas,1981,Femme,25-34 ans,0,14400,0,1980-1989
Bahamas,1981,Femme,35-54 ans,0,18400,0,1980-1989
Bahamas,1981,Femme,5-14 ans,0,25300,0,1980-1989
Bahamas,1981,Femme,55-74 ans,0,9900,0,1980-1989
Bahamas,1981,Femme,75+ ans,0,2400,0,1980-1989
Bahamas,1981,Homme,15-24 ans,0,22100,0,1980-1989
Bahamas,1981,Homme,25-34 ans,0,14100,0,1980-1989
Bahamas,1981,Homme,35-54 ans,0,17100,0,1980-1989
Bahamas,1981,Homme,5-14 ans,0,26400,0,1980-1989
Bahamas,1981,Homme,55-74 ans,1,8300,12.048192771084336,1980-1989
Bahamas,1981,Homme,75+ ans,0,1300,0,1980-1989
Bahamas,1983,Femme,15-24 ans,0,22400,0,1980-1989
Bahamas,1983,Femme,25-34 ans,1,15100,6.622516556291391,1980-1989
Bahamas,1983,Femme,35-54 ans,0,19200,0,1980-1989
Bahamas,1983,Femme,5-14 ans,0,26500,0,1980-1989
Bahamas,1983,Femme,55-74 ans,0,10300,0,1980-1989
Bahamas,1983,Femme,75+ ans,0,2500,0,1980-1989
Bahamas,1983,Homme,15-24 ans,2,23200,8.620689655172413,1980-1989
Bahamas,1983,Homme,25-34 ans,1,14800,6.756756756756757,1980-1989
Bahamas,1983,Homme,35-54 ans,0,17900,0,1980-1989
Bahamas,1983,Homme,5-14 ans,0,27600,0,1980-1989
Bahamas,1983,Homme,55-74 ans,1,8700,11.494252873563218,1980-1989
Bahamas,1983,Homme,75+ ans,0,1300,0,1980-1989
Bahamas,1984,Femme,15-24 ans,0,22900,0,1980-1989
Bahamas,1984,Femme,25-34 ans,0,19100,0,1980-1989
Bahamas,1984,Femme,35-54 ans,1,22100,4.524886877828054,1980-1989
Bahamas,1984,Femme,5-14 ans,0,24100,0,1980-1989
Bahamas,1984,Femme,55-74 ans,0,11000,0,1980-1989
Bahamas,1984,Femme,75+ ans,0,2700,0,1980-1989
Bahamas,1984,Homme,15-24 ans,2,23500,8.51063829787234,1980-1989
Bahamas,1984,Homme,25-34 ans,2,18800,10.638297872340425,1980-1989
Bahamas,1984,Homme,35-54 ans,0,20600,0,1980-1989
Bahamas,1984,Homme,5-14 ans,0,24700,0,1980-1989
Bahamas,1984,Homme,55-74 ans,2,9300,21.50537634408602,1980-1989
Bahamas,1984,Homme,75+ ans,0,1500,0,1980-1989
Bahamas,1985,Femme,15-24 ans,0,23300,0,1980-1989
Bahamas,1985,Femme,25-34 ans,0,19500,0,1980-1989
Bahamas,1985,Femme,35-54 ans,0,22500,0,1980-1989
Bahamas,1985,Femme,5-14 ans,0,24500,0,1980-1989
Bahamas,1985,Femme,55-74 ans,0,11200,0,1980-1989
Bahamas,1985,Femme,75+ ans,0,2700,0,1980-1989
Bahamas,1985,Homme,15-24 ans,0,23900,0,1980-1989
Bahamas,1985,Homme,25-34 ans,0,19100,0,1980-1989
Bahamas,1985,Homme,35-54 ans,1,21000,4.761904761904762,1980-1989
Bahamas,1985,Homme,5-14 ans,0,25100,0,1980-1989
Bahamas,1985,Homme,55-74 ans,0,9400,0,1980-1989
Bahamas,1985,Homme,75+ ans,0,1500,0,1980-1989
Bahamas,1987,Femme,15-24 ans,0,25100,0,1980-1989
Bahamas,1987,Femme,25-34 ans,0,21100,0,1980-1989
Bahamas,1987,Femme,35-54 ans,0,24200,0,1980-1989
Bahamas,1987,Femme,5-14 ans,0,26400,0,1980-1989
Bahamas,1987,Femme,55-74 ans,0,12100,0,1980-1989
Bahamas,1987,Femme,75+ ans,0,2900,0,1980-1989
Bahamas,1987,Homme,15-24 ans,0,26200,0,1980-1989
Bahamas,1987,Homme,25-34 ans,1,20900,4.784688995215311,1980-1989
Bahamas,1987,Homme,35-54 ans,2,22700,8.81057268722467,1980-1989
Bahamas,1987,Homme,5-14 ans,0,27500,0,1980-1989
Bahamas,1987,Homme,55-74 ans,0,10200,0,1980-1989
Bahamas,1987,Homme,75+ ans,0,1600,0,1980-1989
Bahamas,1993,Femme,15-24 ans,0,26800,0,1990-1999
Bahamas,1993,Femme,25-34 ans,0,26300,0,1990-1999
Bahamas,1993,Femme,35-54 ans,0,29300,0,1990-1999
Bahamas,1993,Femme,5-14 ans,0,27200,0,1990-1999
Bahamas,1993,Femme,55-74 ans,1,11900,8.403361344537815,1990-1999
Bahamas,1993,Femme,75+ ans,0,2800,0,1990-1999
Bahamas,1993,Homme,15-24 ans,1,26800,3.7313432835820897,1990-1999
Bahamas,1993,Homme,25-34 ans,2,25400,7.874015748031495,1990-1999
Bahamas,1993,Homme,35-54 ans,2,27000,7.407407407407407,1990-1999
Bahamas,1993,Homme,5-14 ans,0,28100,0,1990-1999
Bahamas,1993,Homme,55-74 ans,1,9900,10.1010101010101,1990-1999
Bahamas,1993,Homme,75+ ans,0,2000,0,1990-1999
Bahamas,1994,Femme,15-24 ans,0,26900,0,1990-1999
Bahamas,1994,Femme,25-34 ans,0,26800,0,1990-1999
Bahamas,1994,Femme,35-54 ans,0,30800,0,1990-1999
Bahamas,1994,Femme,5-14 ans,0,27600,0,1990-1999
Bahamas,1994,Femme,55-74 ans,0,12300,0,1990-1999
Bahamas,1994,Femme,75+ ans,0,3000,0,1990-1999
Bahamas,1994,Homme,15-24 ans,0,26900,0,1990-1999
Bahamas,1994,Homme,25-34 ans,0,26000,0,1990-1999
Bahamas,1994,Homme,35-54 ans,3,28300,10.60070671378092,1990-1999
Bahamas,1994,Homme,5-14 ans,0,28300,0,1990-1999
Bahamas,1994,Homme,55-74 ans,0,10300,0,1990-1999
Bahamas,1994,Homme,75+ ans,0,2100,0,1990-1999
Bahamas,1995,Femme,15-24 ans,0,26900,0,1990-1999
Bahamas,1995,Femme,25-34 ans,0,27100,0,1990-1999
Bahamas,1995,Femme,35-54 ans,0,32300,0,1990-1999
Bahamas,1995,Femme,5-14 ans,0,27700,0,1990-1999
Bahamas,1995,Femme,55-74 ans,0,12800,0,1990-1999
Bahamas,1995,Femme,75+ ans,0,3100,0,1990-1999
Bahamas,1995,Homme,15-24 ans,0,27000,0,1990-1999
Bahamas,1995,Homme,25-34 ans,1,26300,3.802281368821293,1990-1999
Bahamas,1995,Homme,35-54 ans,1,29800,3.355704697986577,1990-1999
Bahamas,1995,Homme,5-14 ans,0,28600,0,1990-1999
Bahamas,1995,Homme,55-74 ans,0,10600,0,1990-1999
Bahamas,1995,Homme,75+ ans,0,2300,0,1990-1999
Bahamas,1996,Femme,15-24 ans,0,25694,0,1990-1999
Bahamas,1996,Femme,25-34 ans,0,25178,0,1990-1999
Bahamas,1996,Femme,35-54 ans,0,32794,0,1990-1999
Bahamas,1996,Femme,5-14 ans,0,28250,0,1990-1999
Bahamas,1996,Femme,55-74 ans,0,13723,0,1990-1999
Bahamas,1996,Femme,75+ ans,0,2927,0,1990-1999
Bahamas,1996,Homme,15-24 ans,0,26103,0,1990-1999
Bahamas,1996,Homme,25-34 ans,0,25040,0,1990-1999
Bahamas,1996,Homme,35-54 ans,3,30549,9.820288716488264,1990-1999
Bahamas,1996,Homme,5-14 ans,0,28956,0,1990-1999
Bahamas,1996,Homme,55-74 ans,0,11476,0,1990-1999
Bahamas,1996,Homme,75+ ans,0,1748,0,1990-1999
Bahamas,1997,Femme,15-24 ans,0,25605,0,1990-1999
Bahamas,1997,Femme,25-34 ans,0,25276,0,1990-1999
Bahamas,1997,Femme,35-54 ans,0,34332,0,1990-1999
Bahamas,1997,Femme,5-14 ans,0,28389,0,1990-1999
Bahamas,1997,Femme,55-74 ans,0,14127,0,1990-1999
Bahamas,1997,Femme,75+ ans,0,3054,0,1990-1999
Bahamas,1997,Homme,15-24 ans,0,25815,0,1990-1999
Bahamas,1997,Homme,25-34 ans,1,24917,4.013324236465063,1990-1999
Bahamas,1997,Homme,35-54 ans,1,31867,3.1380424890953025,1990-1999
Bahamas,1997,Homme,5-14 ans,0,28929,0,1990-1999
Bahamas,1997,Homme,55-74 ans,0,11798,0,1990-1999
Bahamas,1997,Homme,75+ ans,0,1847,0,1990-1999
Bahamas,1998,Femme,15-24 ans,0,25583,0,1990-1999
Bahamas,1998,Femme,25-34 ans,0,25347,0,1990-1999
Bahamas,1998,Femme,35-54 ans,0,36034,0,1990-1999
Bahamas,1998,Femme,5-14 ans,0,28660,0,1990-1999
Bahamas,1998,Femme,55-74 ans,0,14541,0,1990-1999
Bahamas,1998,Femme,75+ ans,0,3187,0,1990-1999
Bahamas,1998,Homme,15-24 ans,0,25619,0,1990-1999
Bahamas,1998,Homme,25-34 ans,2,24751,8.080481596703164,1990-1999
Bahamas,1998,Homme,35-54 ans,1,33276,3.0051688904916456,1990-1999
Bahamas,1998,Homme,5-14 ans,0,29048,0,1990-1999
Bahamas,1998,Homme,55-74 ans,0,12140,0,1990-1999
Bahamas,1998,Homme,75+ ans,0,1939,0,1990-1999
Bahamas,1999,Femme,15-24 ans,0,25625,0,1990-1999
Bahamas,1999,Femme,25-34 ans,1,25368,3.9419741406496374,1990-1999
Bahamas,1999,Femme,35-54 ans,0,37759,0,1990-1999
Bahamas,1999,Femme,5-14 ans,0,29048,0,1990-1999
Bahamas,1999,Femme,55-74 ans,0,14983,0,1990-1999
Bahamas,1999,Femme,75+ ans,0,3335,0,1990-1999
Bahamas,1999,Homme,15-24 ans,1,25536,3.916040100250626,1990-1999
Bahamas,1999,Homme,25-34 ans,3,24557,12.216475953903165,1990-1999
Bahamas,1999,Homme,35-54 ans,1,34691,2.882592026750454,1990-1999
Bahamas,1999,Homme,5-14 ans,0,29327,0,1990-1999
Bahamas,1999,Homme,55-74 ans,0,12526,0,1990-1999
Bahamas,1999,Homme,75+ ans,0,2036,0,1990-1999
Bahamas,2000,Femme,15-24 ans,1,25774,3.879878947776829,2000-2009
Bahamas,2000,Femme,25-34 ans,0,25314,0,2000-2009
Bahamas,2000,Femme,35-54 ans,0,39420,0,2000-2009
Bahamas,2000,Femme,5-14 ans,0,29453,0,2000-2009
Bahamas,2000,Femme,55-74 ans,1,15459,6.468723720809884,2000-2009
Bahamas,2000,Femme,75+ ans,0,3494,0,2000-2009
Bahamas,2000,Homme,15-24 ans,0,25606,0,2000-2009
Bahamas,2000,Homme,25-34 ans,4,24338,16.435204207412276,2000-2009
Bahamas,2000,Homme,35-54 ans,5,36060,13.865779256794234,2000-2009
Bahamas,2000,Homme,5-14 ans,0,29702,0,2000-2009
Bahamas,2000,Homme,55-74 ans,0,12981,0,2000-2009
Bahamas,2000,Homme,75+ ans,0,2137,0,2000-2009
Bahamas,2001,Femme,15-24 ans,0,26565,0,2000-2009
Bahamas,2001,Femme,25-34 ans,0,25447,0,2000-2009
Bahamas,2001,Femme,35-54 ans,0,40803,0,2000-2009
Bahamas,2001,Femme,5-14 ans,0,29545,0,2000-2009
Bahamas,2001,Femme,55-74 ans,0,16236,0,2000-2009
Bahamas,2001,Femme,75+ ans,0,3680,0,2000-2009
Bahamas,2001,Homme,15-24 ans,0,26361,0,2000-2009
Bahamas,2001,Homme,25-34 ans,0,24515,0,2000-2009
Bahamas,2001,Homme,35-54 ans,1,37335,2.6784518548279093,2000-2009
Bahamas,2001,Homme,5-14 ans,0,29815,0,2000-2009
Bahamas,2001,Homme,55-74 ans,0,13606,0,2000-2009
Bahamas,2001,Homme,75+ ans,0,2232,0,2000-2009
Bahamas,2002,Femme,15-24 ans,0,27307,0,2000-2009
Bahamas,2002,Femme,25-34 ans,0,25644,0,2000-2009
Bahamas,2002,Femme,35-54 ans,0,42134,0,2000-2009
Bahamas,2002,Femme,5-14 ans,0,29453,0,2000-2009
Bahamas,2002,Femme,55-74 ans,0,17111,0,2000-2009
Bahamas,2002,Femme,75+ ans,0,3880,0,2000-2009
Bahamas,2002,Homme,15-24 ans,2,27106,7.378440197742197,2000-2009
Bahamas,2002,Homme,25-34 ans,0,24798,0,2000-2009
Bahamas,2002,Homme,35-54 ans,1,38667,2.5861846018568806,2000-2009
Bahamas,2002,Homme,5-14 ans,0,29792,0,2000-2009
Bahamas,2002,Homme,55-74 ans,0,14336,0,2000-2009
Bahamas,2002,Homme,75+ ans,0,2327,0,2000-2009
Bahamas,2003,Femme,15-24 ans,0,27919,0,2000-2009
Bahamas,2003,Femme,25-34 ans,0,25941,0,2000-2009
Bahamas,2003,Femme,35-54 ans,0,43511,0,2000-2009
Bahamas,2003,Femme,5-14 ans,0,29130,0,2000-2009
Bahamas,2003,Femme,55-74 ans,0,18079,0,2000-2009
Bahamas,2003,Femme,75+ ans,0,4092,0,2000-2009
Bahamas,2003,Homme,15-24 ans,0,27766,0,2000-2009
Bahamas,2003,Homme,25-34 ans,0,25200,0,2000-2009
Bahamas,2003,Homme,35-54 ans,1,40113,2.4929573953581134,2000-2009
Bahamas,2003,Homme,5-14 ans,0,29553,0,2000-2009
Bahamas,2003,Homme,55-74 ans,0,15166,0,2000-2009
Bahamas,2003,Homme,75+ ans,0,2418,0,2000-2009
Bahamas,2004,Femme,15-24 ans,0,28385,0,2000-2009
Bahamas,2004,Femme,25-34 ans,0,26367,0,2000-2009
Bahamas,2004,Femme,35-54 ans,0,44948,0,2000-2009
Bahamas,2004,Femme,5-14 ans,0,28634,0,2000-2009
Bahamas,2004,Femme,55-74 ans,0,19143,0,2000-2009
Bahamas,2004,Femme,75+ ans,0,4327,0,2000-2009
Bahamas,2004,Homme,15-24 ans,1,28309,3.532445512027977,2000-2009
Bahamas,2004,Homme,25-34 ans,0,25733,0,2000-2009
Bahamas,2004,Homme,35-54 ans,1,41662,2.4002688301089723,2000-2009
Bahamas,2004,Homme,5-14 ans,0,29136,0,2000-2009
Bahamas,2004,Homme,55-74 ans,0,16082,0,2000-2009
Bahamas,2004,Homme,75+ ans,0,2511,0,2000-2009
Bahamas,2005,Femme,15-24 ans,0,28757,0,2000-2009
Bahamas,2005,Femme,25-34 ans,1,26917,3.715124270906862,2000-2009
Bahamas,2005,Femme,35-54 ans,0,46362,0,2000-2009
Bahamas,2005,Femme,5-14 ans,0,28118,0,2000-2009
Bahamas,2005,Femme,55-74 ans,0,20307,0,2000-2009
Bahamas,2005,Femme,75+ ans,0,4589,0,2000-2009
Bahamas,2005,Homme,15-24 ans,0,28762,0,2000-2009
Bahamas,2005,Homme,25-34 ans,1,26366,3.792763407418645,2000-2009
Bahamas,2005,Homme,35-54 ans,1,43193,2.3151899613363276,2000-2009
Bahamas,2005,Homme,5-14 ans,1,28690,3.4855350296270475,2000-2009
Bahamas,2005,Homme,55-74 ans,0,17085,0,2000-2009
Bahamas,2005,Homme,75+ ans,0,2617,0,2000-2009
Bahamas,2006,Femme,15-24 ans,0,29420,0,2000-2009
Bahamas,2006,Femme,25-34 ans,0,27172,0,2000-2009
Bahamas,2006,Femme,35-54 ans,0,47679,0,2000-2009
Bahamas,2006,Femme,5-14 ans,0,28256,0,2000-2009
Bahamas,2006,Femme,55-74 ans,0,21081,0,2000-2009
Bahamas,2006,Femme,75+ ans,0,4817,0,2000-2009
Bahamas,2006,Homme,15-24 ans,1,29472,3.3930510314875137,2000-2009
Bahamas,2006,Homme,25-34 ans,0,26713,0,2000-2009
Bahamas,2006,Homme,35-54 ans,1,44490,2.247696111485727,2000-2009
Bahamas,2006,Homme,5-14 ans,0,28912,0,2000-2009
Bahamas,2006,Homme,55-74 ans,0,17743,0,2000-2009
Bahamas,2006,Homme,75+ ans,0,2744,0,2000-2009
Bahamas,2007,Femme,15-24 ans,0,30101,0,2000-2009
Bahamas,2007,Femme,25-34 ans,0,27419,0,2000-2009
Bahamas,2007,Femme,35-54 ans,1,48976,2.0418163998693237,2000-2009
Bahamas,2007,Femme,5-14 ans,0,28225,0,2000-2009
Bahamas,2007,Femme,55-74 ans,0,21936,0,2000-2009
Bahamas,2007,Femme,75+ ans,0,5046,0,2000-2009
Bahamas,2007,Homme,15-24 ans,1,30182,3.313233052812935,2000-2009
Bahamas,2007,Homme,25-34 ans,1,27047,3.697267719155544,2000-2009
Bahamas,2007,Homme,35-54 ans,2,45790,4.367765887748417,2000-2009
Bahamas,2007,Homme,5-14 ans,0,28953,0,2000-2009
Bahamas,2007,Homme,55-74 ans,0,18460,0,2000-2009
Bahamas,2007,Homme,75+ ans,0,2854,0,2000-2009
Bahamas,2008,Femme,15-24 ans,0,30739,0,2000-2009
Bahamas,2008,Femme,25-34 ans,0,27705,0,2000-2009
Bahamas,2008,Femme,35-54 ans,0,50385,0,2000-2009
Bahamas,2008,Femme,5-14 ans,0,27972,0,2000-2009
Bahamas,2008,Femme,55-74 ans,0,22905,0,2000-2009
Bahamas,2008,Femme,75+ ans,0,5272,0,2000-2009
Bahamas,2008,Homme,15-24 ans,1,30842,3.2423318850917577,2000-2009
Bahamas,2008,Homme,25-34 ans,1,27416,3.6475051065071487,2000-2009
Bahamas,2008,Homme,35-54 ans,1,47227,2.1174328244436444,2000-2009
Bahamas,2008,Homme,5-14 ans,1,28759,3.4771723634340557,2000-2009
Bahamas,2008,Homme,55-74 ans,0,19279,0,2000-2009
Bahamas,2008,Homme,75+ ans,0,2946,0,2000-2009
Bahamas,2009,Femme,15-24 ans,0,31298,0,2000-2009
Bahamas,2009,Femme,25-34 ans,0,28059,0,2000-2009
Bahamas,2009,Femme,35-54 ans,1,51877,1.9276365248568728,2000-2009
Bahamas,2009,Femme,5-14 ans,0,27474,0,2000-2009
Bahamas,2009,Femme,55-74 ans,0,23987,0,2000-2009
Bahamas,2009,Femme,75+ ans,0,5515,0,2000-2009
Bahamas,2009,Homme,15-24 ans,2,31432,6.362942224484602,2000-2009
Bahamas,2009,Homme,25-34 ans,1,27862,3.5891177948460267,2000-2009
Bahamas,2009,Homme,35-54 ans,2,48784,4.099704821252869,2000-2009
Bahamas,2009,Homme,5-14 ans,0,28311,0,2000-2009
Bahamas,2009,Homme,55-74 ans,0,20196,0,2000-2009
Bahamas,2009,Homme,75+ ans,0,3018,0,2000-2009
Bahamas,2010,Femme,15-24 ans,2,31792,6.290890790135883,2010-2015
Bahamas,2010,Femme,25-34 ans,0,28521,0,2010-2015
Bahamas,2010,Femme,35-54 ans,1,53312,1.875750300120048,2010-2015
Bahamas,2010,Femme,5-14 ans,0,26732,0,2010-2015
Bahamas,2010,Femme,55-74 ans,1,25150,3.9761431411530817,2010-2015
Bahamas,2010,Femme,75+ ans,0,5772,0,2010-2015
Bahamas,2010,Homme,15-24 ans,1,31968,3.128128128128128,2010-2015
Bahamas,2010,Homme,25-34 ans,0,28398,0,2010-2015
Bahamas,2010,Homme,35-54 ans,3,50326,5.961133410165719,2010-2015
Bahamas,2010,Homme,5-14 ans,0,27620,0,2010-2015
Bahamas,2010,Homme,55-74 ans,1,21188,4.719652633566169,2010-2015
Bahamas,2010,Homme,75+ ans,1,3090,32.362459546925564,2010-2015
Bahamas,2011,Femme,15-24 ans,0,32120,0,2010-2015
Bahamas,2011,Femme,25-34 ans,1,29138,3.4319445397762376,2010-2015
Bahamas,2011,Femme,35-54 ans,0,53821,0,2010-2015
Bahamas,2011,Femme,5-14 ans,0,26108,0,2010-2015
Bahamas,2011,Femme,55-74 ans,0,26262,0,2010-2015
Bahamas,2011,Femme,75+ ans,0,6106,0,2010-2015
Bahamas,2011,Homme,15-24 ans,1,32343,3.0918591348978137,2010-2015
Bahamas,2011,Homme,25-34 ans,0,28997,0,2010-2015
Bahamas,2011,Homme,35-54 ans,1,50932,1.9634021833032278,2010-2015
Bahamas,2011,Homme,5-14 ans,0,27054,0,2010-2015
Bahamas,2011,Homme,55-74 ans,1,22178,4.508972855983408,2010-2015
Bahamas,2011,Homme,75+ ans,0,3324,0,2010-2015
Bahamas,2012,Femme,15-24 ans,0,32430,0,2010-2015
Bahamas,2012,Femme,25-34 ans,0,29909,0,2010-2015
Bahamas,2012,Femme,35-54 ans,1,54245,1.8434878790671954,2010-2015
Bahamas,2012,Femme,5-14 ans,0,25670,0,2010-2015
Bahamas,2012,Femme,55-74 ans,0,27444,0,2010-2015
Bahamas,2012,Femme,75+ ans,0,6463,0,2010-2015
Bahamas,2012,Homme,15-24 ans,2,32716,6.113216774666829,2010-2015
Bahamas,2012,Homme,25-34 ans,0,29740,0,2010-2015
Bahamas,2012,Homme,35-54 ans,2,51466,3.8860607002681378,2010-2015
Bahamas,2012,Homme,5-14 ans,0,26675,0,2010-2015
Bahamas,2012,Homme,55-74 ans,0,23216,0,2010-2015
Bahamas,2012,Homme,75+ ans,0,3584,0,2010-2015
Bahamas,2013,Femme,15-24 ans,0,32613,0,2010-2015
Bahamas,2013,Femme,25-34 ans,0,30751,0,2010-2015
Bahamas,2013,Femme,35-54 ans,1,54567,1.8326094525995564,2010-2015
Bahamas,2013,Femme,5-14 ans,0,25435,0,2010-2015
Bahamas,2013,Femme,55-74 ans,0,28689,0,2010-2015
Bahamas,2013,Femme,75+ ans,0,6828,0,2010-2015
Bahamas,2013,Homme,15-24 ans,0,32971,0,2010-2015
Bahamas,2013,Homme,25-34 ans,0,30545,0,2010-2015
Bahamas,2013,Homme,35-54 ans,2,51912,3.8526737555863773,2010-2015
Bahamas,2013,Homme,5-14 ans,0,26496,0,2010-2015
Bahamas,2013,Homme,55-74 ans,2,24298,8.23113013416742,2010-2015
Bahamas,2013,Homme,75+ ans,0,3854,0,2010-2015
Bahrain,1985,Femme,15-24 ans,0,37800,0,1980-1989
Bahrain,1985,Femme,25-34 ans,0,27600,0,1980-1989
Bahrain,1985,Femme,35-54 ans,1,26900,3.717472118959108,1980-1989
Bahrain,1985,Femme,5-14 ans,0,41400,0,1980-1989
Bahrain,1985,Femme,55-74 ans,0,8700,0,1980-1989
Bahrain,1985,Femme,75+ ans,0,1500,0,1980-1989
Bahrain,1985,Homme,15-24 ans,0,49700,0,1980-1989
Bahrain,1985,Homme,25-34 ans,7,67600,10.355029585798817,1980-1989
Bahrain,1985,Homme,35-54 ans,3,49700,6.036217303822938,1980-1989
Bahrain,1985,Homme,5-14 ans,0,42000,0,1980-1989
Bahrain,1985,Homme,55-74 ans,0,11600,0,1980-1989
Bahrain,1985,Homme,75+ ans,0,1400,0,1980-1989
Bahrain,1987,Femme,15-24 ans,1,38600,2.5906735751295336,1980-1989
Bahrain,1987,Femme,25-34 ans,1,27500,3.6363636363636362,1980-1989
Bahrain,1987,Femme,35-54 ans,0,27300,0,1980-1989
Bahrain,1987,Femme,5-14 ans,0,42500,0,1980-1989
Bahrain,1987,Femme,55-74 ans,0,8900,0,1980-1989
Bahrain,1987,Femme,75+ ans,0,1500,0,1980-1989
Bahrain,1987,Homme,15-24 ans,0,49400,0,1980-1989
Bahrain,1987,Homme,25-34 ans,3,63900,4.694835680751174,1980-1989
Bahrain,1987,Homme,35-54 ans,3,47700,6.289308176100628,1980-1989
Bahrain,1987,Homme,5-14 ans,0,43200,0,1980-1989
Bahrain,1987,Homme,55-74 ans,1,11800,8.474576271186441,1980-1989
Bahrain,1987,Homme,75+ ans,0,1600,0,1980-1989
Bahrain,1988,Femme,15-24 ans,0,38300,0,1980-1989
Bahrain,1988,Femme,25-34 ans,0,32000,0,1980-1989
Bahrain,1988,Femme,35-54 ans,1,30900,3.2362459546925564,1980-1989
Bahrain,1988,Femme,5-14 ans,0,45400,0,1980-1989
Bahrain,1988,Femme,55-74 ans,0,10300,0,1980-1989
Bahrain,1988,Femme,75+ ans,0,1400,0,1980-1989
Bahrain,1988,Homme,15-24 ans,1,44100,2.2675736961451247,1980-1989
Bahrain,1988,Homme,25-34 ans,8,61600,12.987012987012987,1980-1989
Bahrain,1988,Homme,35-54 ans,4,63500,6.299212598425197,1980-1989
Bahrain,1988,Homme,5-14 ans,0,46500,0,1980-1989
Bahrain,1988,Homme,55-74 ans,0,14400,0,1980-1989
Bahrain,1988,Homme,75+ ans,0,1300,0,1980-1989
Bahrain,1997,Femme,15-24 ans,0,46573,0,1990-1999
Bahrain,1997,Femme,25-34 ans,0,50841,0,1990-1999
Bahrain,1997,Femme,35-54 ans,0,53562,0,1990-1999
Bahrain,1997,Femme,5-14 ans,0,55390,0,1990-1999
Bahrain,1997,Femme,55-74 ans,0,13826,0,1990-1999
Bahrain,1997,Femme,75+ ans,0,2250,0,1990-1999
Bahrain,1997,Homme,15-24 ans,0,54369,0,1990-1999
Bahrain,1997,Homme,25-34 ans,0,80297,0,1990-1999
Bahrain,1997,Homme,35-54 ans,0,96825,0,1990-1999
Bahrain,1997,Homme,5-14 ans,0,57431,0,1990-1999
Bahrain,1997,Homme,55-74 ans,0,16035,0,1990-1999
Bahrain,1997,Homme,75+ ans,0,2355,0,1990-1999
Bahrain,1998,Femme,15-24 ans,0,48147,0,1990-1999
Bahrain,1998,Femme,25-34 ans,0,51596,0,1990-1999
Bahrain,1998,Femme,35-54 ans,0,56917,0,1990-1999
Bahrain,1998,Femme,5-14 ans,0,56626,0,1990-1999
Bahrain,1998,Femme,55-74 ans,0,14404,0,1990-1999
Bahrain,1998,Femme,75+ ans,0,2312,0,1990-1999
Bahrain,1998,Homme,15-24 ans,0,56377,0,1990-1999
Bahrain,1998,Homme,25-34 ans,0,80849,0,1990-1999
Bahrain,1998,Homme,35-54 ans,0,101013,0,1990-1999
Bahrain,1998,Homme,5-14 ans,0,58935,0,1990-1999
Bahrain,1998,Homme,55-74 ans,0,16409,0,1990-1999
Bahrain,1998,Homme,75+ ans,0,2423,0,1990-1999
Bahrain,1999,Femme,15-24 ans,1,49631,2.014869738671395,1990-1999
Bahrain,1999,Femme,25-34 ans,1,52339,1.9106211429335678,1990-1999
Bahrain,1999,Femme,35-54 ans,1,60568,1.6510368511425175,1990-1999
Bahrain,1999,Femme,5-14 ans,0,58374,0,1990-1999
Bahrain,1999,Femme,55-74 ans,0,15017,0,1990-1999
Bahrain,1999,Femme,75+ ans,0,2339,0,1990-1999
Bahrain,1999,Homme,15-24 ans,2,57914,3.4533964153745207,1990-1999
Bahrain,1999,Homme,25-34 ans,8,82791,9.662886062494715,1990-1999
Bahrain,1999,Homme,35-54 ans,4,105903,3.7770412547331045,1990-1999
Bahrain,1999,Homme,5-14 ans,0,61554,0,1990-1999
Bahrain,1999,Homme,55-74 ans,0,16810,0,1990-1999
Bahrain,1999,Homme,75+ ans,0,2522,0,1990-1999
Bahrain,2000,Femme,15-24 ans,0,50968,0,2000-2009
Bahrain,2000,Femme,25-34 ans,1,53263,1.8774759213713084,2000-2009
Bahrain,2000,Femme,35-54 ans,0,64617,0,2000-2009
Bahrain,2000,Femme,5-14 ans,0,60791,0,2000-2009
Bahrain,2000,Femme,55-74 ans,0,15556,0,2000-2009
Bahrain,2000,Femme,75+ ans,0,2394,0,2000-2009
Bahrain,2000,Homme,15-24 ans,2,59208,3.3779219024456153,2000-2009
Bahrain,2000,Homme,25-34 ans,16,86231,18.554812074543957,2000-2009
Bahrain,2000,Homme,35-54 ans,10,112060,8.92379082634303,2000-2009
Bahrain,2000,Homme,5-14 ans,0,65512,0,2000-2009
Bahrain,2000,Homme,55-74 ans,0,17346,0,2000-2009
Bahrain,2000,Homme,75+ ans,0,2648,0,2000-2009
Bahrain,2001,Femme,15-24 ans,1,54497,1.8349633924803201,2000-2009
Bahrain,2001,Femme,25-34 ans,1,55961,1.786958774861064,2000-2009
Bahrain,2001,Femme,35-54 ans,1,67856,1.4737090308889413,2000-2009
Bahrain,2001,Femme,5-14 ans,0,62316,0,2000-2009
Bahrain,2001,Femme,55-74 ans,0,15791,0,2000-2009
Bahrain,2001,Femme,75+ ans,0,2544,0,2000-2009
Bahrain,2001,Homme,15-24 ans,2,68309,2.9278718763266918,2000-2009
